Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class_Business,Class_Eco,Class_Eco Plus
0,1,45,1,550,4,2,4,4,4,4,4,4,4,4,3,5,5,4,0,0.0,1,False,True,False
1,1,22,1,2809,2,2,2,2,5,5,5,5,3,4,4,5,4,5,36,28.0,1,True,False,False
1,1,53,0,552,4,4,4,1,4,5,4,5,5,4,5,4,5,5,0,0.0,0,False,True,False
1,0,33,1,356,3,3,3,4,4,3,4,4,4,5,5,5,5,4,12,0.0,0,True,False,False
1,1,46,0,119,4,0,4,1,5,5,4,4,4,4,4,3,4,3,13,32.0,0,True,False,False
0,1,54,1,1545,2,2,2,2,5,5,5,5,5,5,5,4,5,4,1,0.0,1,True,False,False
1,1,40,1,819,4,2,3,3,4,4,4,4,1,2,3,1,3,4,23,6.0,0,False,True,False
1,1,37,1,1801,2,4,3,3,4,4,3,2,2,2,2,1,2,4,0,0.0,0,True,False,False
1,1,35,1,1658,2,2,5,2,1,2,1,5,5,5,3,3,5,3,6,6.0,1,True,False,False
1,0,26,1,114,4,0,5,3,4,5,4,4,4,2,5,4,4,4,0,13.0,1,True,False,False
1,1,62,1,128,4,3,3,3,2,5,1,5,5,4,5,3,5,1,0,16.0,1,False,True,False
0,1,58,1,813,1,1,1,1,5,5,5,3,3,3,3,5,3,3,0,0.0,1,True,False,False
1,1,55,0,349,2,3,2,3,2,3,5,2,2,2,2,5,2,3,0,0.0,0,False,True,False
1,1,60,1,1508,3,1,1,1,2,2,2,3,3,3,3,2,3,2,15,15.0,0,True,False,False
1,1,15,0,89,3,5,3,4,5,3,1,5,5,5,4,3,5,5,0,0.0,0,False,True,False
0,1,67,0,157,4,1,4,3,5,4,5,5,4,5,3,4,3,5,45,33.0,0,False,True,False
0,1,43,1,2828,0,1,1,2,5,5,4,3,3,3,3,5,3,5,39,41.0,1,True,False,False
0,1,30,1,3131,1,1,1,1,5,4,5,5,5,5,4,5,5,5,7,0.0,1,True,False,False
1,1,42,1,718,5,1,4,1,3,3,3,5,5,5,5,3,5,1,0,0.0,1,False,True,False
0,1,40,1,1959,3,3,3,3,4,4,4,4,3,5,5,4,5,4,209,191.0,1,True,False,False
0,1,47,1,3496,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,2.0,1,True,False,False
0,1,38,1,2300,4,2,2,2,4,4,3,4,4,4,4,3,4,2,60,37.0,0,True,False,False
1,1,25,0,2845,3,0,3,5,3,3,3,1,1,3,2,3,3,3,0,1.0,0,False,True,False
0,0,26,1,406,3,5,3,4,3,3,3,5,5,4,1,3,4,3,149,138.0,0,False,True,False
0,1,66,0,580,2,4,2,3,4,2,4,4,5,3,5,3,4,4,26,13.0,0,False,True,False
1,1,69,1,735,1,4,4,4,3,3,4,1,1,1,1,4,1,2,12,4.0,0,False,True,False
1,1,22,1,1722,2,5,5,5,2,2,2,2,2,4,3,3,3,2,0,53.0,0,True,False,False
0,1,8,0,1201,2,5,2,3,3,2,3,3,4,2,1,5,5,3,24,14.0,0,False,False,True
1,0,37,1,372,5,5,5,4,4,5,4,4,4,4,5,3,4,4,11,0.0,1,True,False,False
1,1,69,0,1072,1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7.0,0,False,True,False
0,1,28,1,733,4,2,2,2,4,4,4,4,3,4,3,3,4,4,15,22.0,0,False,True,False
0,1,51,1,1075,2,4,1,4,2,2,2,2,1,2,4,4,3,2,5,0.0,0,False,False,True
1,1,46,0,2586,3,1,3,3,3,4,4,2,4,4,3,4,1,4,59,57.0,0,False,True,False
0,0,39,1,140,4,4,4,3,4,4,2,4,3,4,4,4,4,4,0,7.0,1,True,False,False
1,0,21,1,903,4,3,4,4,1,4,1,1,4,5,3,1,4,1,35,28.0,0,False,False,True
0,1,46,1,2423,4,4,4,4,2,4,4,4,4,4,4,5,4,5,1,0.0,1,True,False,False
1,1,36,1,3130,2,2,2,2,5,5,5,5,5,5,5,5,5,3,62,65.0,1,True,False,False
0,1,60,1,2198,3,3,3,3,3,4,4,4,4,4,4,3,4,3,23,4.0,1,True,False,False
0,1,23,1,602,2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,44.0,0,False,False,True
0,1,52,0,685,4,4,4,5,4,4,4,4,3,4,5,5,4,4,0,0.0,1,False,True,False
0,1,36,1,1208,4,5,5,5,4,4,4,4,2,1,2,2,3,4,3,0.0,1,False,True,False
0,1,41,1,2789,3,3,2,3,4,3,3,4,4,3,4,3,4,5,10,0.0,1,True,False,False
0,1,45,1,3305,2,2,2,2,3,5,5,4,4,4,4,4,4,3,8,0.0,1,True,False,False
0,1,67,0,2342,3,4,3,3,5,3,2,5,4,2,3,1,4,5,0,0.0,0,False,True,False
1,1,45,1,3712,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0,1,True,False,False
1,1,56,0,1431,3,5,3,3,4,5,5,1,1,3,1,2,1,5,91,76.0,0,False,True,False
1,0,62,1,255,3,3,2,2,2,2,2,2,1,5,3,1,3,2,113,107.0,0,False,True,False
1,1,30,1,3720,2,1,1,1,2,3,2,2,2,4,3,3,4,2,27,12.0,0,True,False,False
0,1,48,1,1107,4,5,5,5,4,4,4,4,3,5,4,1,2,4,0,0.0,1,False,True,False
1,1,32,1,2999,2,2,2,2,4,4,4,4,3,4,5,3,4,4,28,11.0,1,True,False,False
1,1,30,1,2438,0,1,1,1,2,2,2,2,5,3,5,3,4,2,38,28.0,1,True,False,False
1,0,40,1,156,1,1,1,5,4,1,2,4,2,4,5,5,2,4,0,0.0,0,True,False,False
0,1,42,1,3665,5,5,5,5,5,5,4,4,4,4,4,4,4,3,83,92.0,1,True,False,False
1,1,52,1,2917,5,5,5,5,5,5,5,3,4,4,4,5,3,5,15,32.0,1,True,False,False
0,1,50,1,1235,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0,1,True,False,False
1,1,18,0,549,2,5,2,3,2,2,2,2,5,5,4,5,4,2,0,0.0,0,False,False,True
0,1,30,1,1500,3,3,3,3,5,4,5,5,4,3,4,3,5,5,0,0.0,1,True,False,False
1,0,26,1,190,3,2,3,3,1,3,1,1,4,5,4,3,3,1,0,0.0,0,False,True,False
0,0,37,1,468,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0,1,True,False,False
0,1,64,0,261,1,4,0,3,1,0,1,1,3,1,3,3,4,1,0,0.0,0,False,True,False
0,0,21,1,255,5,0,5,1,2,5,2,2,5,4,5,3,4,2,0,0.0,1,True,False,False
1,1,52,1,1609,3,2,4,4,3,4,4,3,3,3,3,1,3,3,0,8.0,0,True,False,False
1,1,52,1,413,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,2.0,1,True,False,False
1,1,29,0,119,2,2,2,2,5,2,2,5,4,5,3,2,3,5,0,0.0,0,False,True,False
1,1,13,0,387,2,1,2,3,1,2,1,1,4,1,3,1,4,1,16,12.0,0,False,True,False
0,1,28,1,1087,1,1,3,1,5,5,5,5,3,2,4,5,5,5,0,0.0,1,True,False,False
0,1,13,0,323,2,4,2,3,2,2,2,2,1,5,4,4,4,2,15,7.0,0,False,True,False
0,1,16,0,282,2,5,2,3,5,2,5,5,3,3,5,5,4,5,8,16.0,0,False,True,False
0,1,58,1,1721,3,3,3,3,3,4,5,4,4,4,4,4,4,5,18,0.0,1,True,False,False
0,0,24,1,347,3,0,3,1,5,3,5,5,3,5,4,5,3,5,0,0.0,0,False,True,False
0,1,25,1,3465,2,4,4,4,2,2,2,2,4,5,3,4,3,2,0,0.0,0,True,False,False
0,1,34,0,948,2,4,2,2,4,2,4,4,4,3,4,3,5,4,0,0.0,0,False,True,False
1,1,44,1,1707,5,5,5,5,5,5,3,5,5,5,5,2,5,3,0,0.0,1,True,False,False
1,1,23,0,1372,3,5,3,1,1,3,1,1,3,2,3,4,5,1,0,0.0,0,False,False,True
0,0,20,1,369,5,3,5,4,1,5,1,1,5,2,4,4,4,1,0,0.0,1,True,False,False
0,1,8,0,552,4,3,4,1,3,4,3,3,3,2,2,3,5,3,0,11.0,0,False,True,False
1,1,26,1,1188,1,5,5,5,1,1,4,1,2,3,4,3,3,1,0,13.0,0,False,True,False
0,1,43,1,1005,4,4,4,4,5,4,5,5,4,1,4,3,3,5,0,1.0,0,False,True,False
1,1,72,1,1870,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0.0,0,True,False,False
1,1,48,1,896,2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8.0,1,False,True,False
0,1,27,0,429,4,5,4,3,3,4,1,3,5,3,4,4,4,3,0,0.0,0,False,True,False
0,1,25,1,1796,4,2,2,2,4,4,4,1,5,3,3,4,2,4,176,164.0,0,True,False,False
0,0,26,1,842,1,1,1,2,5,1,5,5,1,3,3,4,2,5,38,28.0,0,False,True,False
0,0,16,1,1107,3,4,3,3,1,3,3,1,1,5,3,2,4,1,0,0.0,0,True,False,False
1,0,36,1,327,2,2,2,3,5,2,5,5,5,4,5,3,4,5,0,0.0,0,True,False,False
0,1,55,0,432,4,4,2,1,5,4,4,3,3,2,2,4,3,5,0,0.0,0,True,False,False
1,0,23,1,577,0,0,1,1,5,1,5,5,4,2,4,2,1,5,0,0.0,1,False,True,False
0,1,50,1,1877,2,4,4,4,5,4,4,2,2,2,2,1,2,4,0,0.0,0,True,False,False
1,1,45,1,1123,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5.0,1,True,False,False
0,1,57,1,1749,1,1,1,1,4,5,5,5,5,5,5,4,5,4,19,5.0,1,True,False,False
1,1,50,1,2454,3,3,3,3,5,3,5,3,3,3,3,3,3,5,46,24.0,1,True,False,False
1,1,42,0,270,1,2,1,4,3,3,3,4,4,1,4,1,4,4,0,0.0,0,False,True,False
1,1,34,1,1825,2,2,2,2,3,3,5,5,5,4,5,3,5,3,13,0.0,1,True,False,False
1,0,17,1,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34.0,0,False,False,True
0,1,45,1,679,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,6.0,1,True,False,False
1,1,59,1,812,2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,3.0,1,True,False,False
0,1,39,1,1056,5,3,3,3,5,5,5,5,3,2,4,5,2,5,20,9.0,1,False,True,False
0,1,28,1,101,2,1,1,1,2,2,2,2,2,2,3,2,4,2,0,0.0,0,True,False,False
1,1,44,0,73,2,3,2,3,4,3,4,1,1,2,1,2,1,1,0,32.0,0,False,True,False
0,1,9,0,936,5,5,4,2,4,4,4,4,5,4,5,5,5,4,22,22.0,1,False,True,False
1,1,24,1,287,1,1,0,3,5,0,5,5,2,2,2,2,2,5,0,8.0,0,False,True,False
1,1,37,0,255,3,1,3,4,3,3,3,3,1,4,4,1,3,3,0,0.0,0,False,True,False
1,0,25,1,317,0,4,0,4,5,0,5,5,5,1,2,4,3,5,9,5.0,1,False,True,False
0,1,22,1,2027,2,2,2,2,4,4,4,4,5,3,4,4,4,4,7,2.0,1,True,False,False
0,1,55,1,936,3,3,3,3,5,5,5,3,3,3,3,5,3,5,0,0.0,1,True,False,False
0,1,53,1,432,4,3,3,3,4,4,4,4,4,3,3,1,4,4,0,5.0,1,False,True,False
1,1,46,1,888,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0.0,1,True,False,False
0,1,62,0,1061,0,5,0,3,5,0,5,5,4,4,5,5,5,5,0,0.0,1,False,True,False
1,1,53,1,216,5,5,4,5,5,5,4,5,5,5,5,5,5,4,0,0.0,1,True,False,False
1,1,50,1,1814,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0.0,1,True,False,False
0,1,57,1,2993,5,5,5,5,2,4,2,4,4,4,4,4,4,3,0,6.0,1,True,False,False
1,1,54,1,2632,3,3,3,3,2,5,4,3,3,4,3,3,3,5,0,0.0,1,True,False,False
1,1,42,1,199,1,1,1,1,5,4,5,5,5,5,4,5,5,5,0,0.0,1,True,False,False
0,1,17,0,802,2,5,2,2,4,2,4,4,2,5,3,1,4,4,0,5.0,0,False,True,False
1,1,53,1,581,1,1,1,1,3,4,4,4,4,4,4,3,4,3,1,0.0,1,True,False,False
0,1,49,1,1938,2,2,2,2,3,4,5,4,4,4,4,5,4,4,22,21.0,1,True,False,False
1,1,37,1,174,5,3,5,3,5,5,5,5,5,1,5,3,5,5,0,0.0,1,False,False,True
0,1,35,1,326,4,2,2,2,4,4,4,4,2,5,5,5,3,4,0,0.0,1,False,True,False
0,1,30,1,1821,1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7.0,0,True,False,False
1,1,16,0,1437,1,5,0,4,5,0,5,5,3,3,4,4,4,5,0,0.0,0,False,True,False
0,1,46,1,3995,4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0.0,1,True,False,False
1,1,51,1,1488,2,3,3,3,4,3,4,2,2,2,2,4,2,2,73,62.0,0,True,False,False
0,1,70,0,1892,1,4,1,3,1,1,1,1,4,4,4,4,3,1,0,0.0,0,False,True,False
0,0,26,1,502,2,2,2,5,5,2,2,5,4,3,4,4,4,5,53,52.0,0,True,False,False
0,1,46,1,2491,3,3,3,3,4,4,5,4,4,4,4,5,4,3,0,0.0,1,True,False,False
1,1,12,0,944,2,2,2,4,1,2,1,1,1,4,4,1,4,1,20,15.0,0,False,True,False
0,1,25,1,496,4,4,4,4,4,4,4,4,3,2,5,4,5,4,0,0.0,1,True,False,False
1,1,63,1,329,2,2,2,2,5,1,5,4,4,4,4,4,4,3,0,0.0,1,True,False,False
1,1,48,1,402,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,4.0,1,True,False,False
1,1,43,1,3946,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0.0,1,True,False,False
1,1,35,1,337,5,5,5,5,2,4,5,4,4,4,4,3,4,5,54,40.0,1,True,False,False
1,1,32,1,2133,4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0.0,1,True,False,False
0,1,44,0,192,2,4,2,5,4,2,4,4,3,1,4,1,2,4,0,0.0,0,False,True,False
0,1,60,0,491,1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49.0,0,False,True,False
1,1,20,0,1120,2,1,2,4,2,2,2,2,2,4,4,3,3,2,0,3.0,0,False,True,False
1,1,10,0,1440,1,4,1,4,4,1,4,4,5,3,3,5,5,4,0,7.0,0,False,True,False
1,1,51,1,140,2,1,3,1,1,3,3,3,3,3,2,2,3,2,0,0.0,0,True,False,False
1,1,22,0,451,2,4,2,3,2,2,2,2,3,5,5,4,5,2,0,0.0,0,False,True,False
1,1,42,0,798,1,1,1,3,5,2,2,3,3,1,3,3,3,3,1,4.0,0,False,True,False
0,1,32,1,3607,1,1,1,1,5,5,5,5,4,2,5,1,5,5,0,0.0,1,True,False,False
0,1,24,0,1096,2,5,2,3,1,2,1,1,5,4,4,3,1,1,1,0.0,0,False,True,False
1,1,43,1,373,2,5,2,2,2,5,4,5,5,5,5,5,5,3,0,0.0,1,True,False,False
0,1,7,0,405,3,5,3,2,4,3,4,4,3,5,4,3,5,4,3,0.0,0,False,True,False
0,1,29,1,2542,5,5,4,5,5,5,5,5,5,2,1,3,2,5,18,55.0,1,True,False,False
1,1,48,1,907,4,2,2,2,5,5,3,4,4,4,4,2,4,5,0,1.0,1,False,False,True
0,0,25,1,1258,3,3,3,3,3,2,2,1,2,3,3,2,1,2,199,185.0,0,False,True,False
0,1,25,0,550,2,2,2,3,1,2,1,1,4,2,4,4,5,1,56,63.0,0,False,True,False
1,1,35,1,602,4,4,4,4,3,5,5,2,2,2,2,5,2,4,0,0.0,1,True,False,False
1,1,57,1,1399,2,2,2,2,4,3,3,2,2,2,2,1,2,4,3,0.0,0,False,True,False
0,1,52,1,3245,4,4,4,4,2,3,3,5,5,5,5,4,5,3,93,77.0,1,True,False,False
1,1,17,1,677,0,3,0,3,4,3,4,4,4,5,5,5,5,4,0,0.0,1,False,True,False
1,1,30,0,1616,2,4,3,1,1,3,1,1,3,2,4,4,5,1,70,89.0,0,False,True,False
0,1,38,1,1561,3,5,3,3,2,4,4,5,5,5,5,5,5,5,0,23.0,1,True,False,False
1,1,38,1,285,5,5,5,5,1,1,3,4,4,4,4,5,4,5,0,0.0,1,True,False,False
1,0,38,1,1189,1,1,1,3,3,1,3,3,5,5,5,3,5,3,3,0.0,0,True,False,False
0,0,23,1,1021,2,2,2,3,3,2,3,3,3,5,5,5,4,3,0,0.0,1,False,True,False
1,1,39,1,2442,5,4,5,5,2,4,4,4,4,4,4,4,4,4,80,86.0,1,True,False,False
1,1,55,1,918,1,2,2,2,5,2,2,1,1,1,1,1,1,4,12,5.0,0,True,False,False
1,0,25,1,545,3,5,3,1,5,3,5,5,4,4,5,3,5,5,0,2.0,0,True,False,False
0,1,59,1,459,4,2,2,2,4,3,4,4,4,4,4,1,4,3,0,5.0,0,True,False,False
1,1,9,0,804,1,5,1,3,1,1,1,1,5,2,5,3,5,1,0,0.0,0,False,False,True
1,0,26,1,569,0,0,0,3,3,0,1,3,4,2,4,5,4,3,96,91.0,1,True,False,False
0,1,51,1,3991,5,5,5,5,3,4,5,4,4,3,4,5,4,3,0,0.0,1,True,False,False
0,1,40,1,1620,2,2,2,2,4,3,4,5,5,5,5,4,5,5,0,0.0,1,True,False,False
0,1,56,1,1173,3,3,5,3,4,4,4,3,3,3,3,3,3,1,0,0.0,0,True,False,False
1,1,56,0,236,3,3,3,3,5,2,5,4,4,3,4,1,4,5,57,52.0,0,False,True,False
1,1,18,0,134,2,2,2,3,3,2,4,3,2,4,3,4,3,3,0,0.0,0,False,True,False
1,1,8,0,647,3,2,3,3,2,3,5,2,2,4,3,3,2,2,0,0.0,0,False,False,True
0,1,33,1,654,4,3,3,3,4,4,4,4,4,5,2,1,3,4,0,0.0,1,False,False,True
0,1,46,1,2623,3,3,3,3,3,5,4,5,5,5,5,3,5,5,0,0.0,1,True,False,False
1,1,41,1,209,4,4,4,4,1,3,3,2,2,2,4,1,2,2,95,100.0,0,True,False,False
1,1,36,1,257,3,3,3,3,4,4,3,4,4,4,4,1,4,1,0,0.0,1,True,False,False
0,1,26,1,1629,1,1,1,1,5,5,5,5,4,4,2,3,3,5,0,0.0,1,True,False,False
1,0,36,1,371,3,2,3,3,5,3,5,5,4,4,2,4,3,5,11,6.0,0,False,True,False
0,1,31,1,2201,5,5,5,5,2,2,2,2,5,3,3,3,1,2,0,0.0,1,True,False,False
0,1,24,0,836,2,4,2,1,1,2,1,1,5,4,1,1,2,1,27,54.0,0,False,True,False
1,1,39,1,3081,5,5,5,5,2,5,4,2,2,2,2,3,2,4,7,0.0,1,True,False,False
1,0,20,1,859,3,4,4,3,4,4,4,4,3,1,3,2,3,4,3,24.0,0,False,True,False
1,1,69,0,1055,2,5,2,1,3,4,5,2,2,2,2,5,2,3,29,17.0,0,False,True,False
1,0,27,1,399,1,0,1,4,5,1,5,5,5,1,3,2,1,5,0,0.0,0,False,True,False
1,1,10,1,632,3,4,4,4,3,3,2,3,3,2,4,4,4,3,44,40.0,0,False,True,False
0,1,60,1,3626,2,2,2,2,4,5,4,5,5,5,5,3,5,5,35,36.0,1,True,False,False
0,1,44,1,833,2,2,2,2,3,5,4,4,4,4,4,3,4,4,15,1.0,1,True,False,False
1,1,68,0,1288,2,5,2,3,4,3,5,4,4,2,4,4,4,5,6,24.0,0,False,True,False
0,1,41,1,2163,3,3,3,3,5,3,4,3,3,3,3,3,3,4,60,70.0,0,True,False,False
1,1,46,1,645,3,2,2,2,3,3,3,2,1,2,4,3,3,3,141,139.0,0,False,True,False
0,1,54,1,515,3,2,2,2,3,3,3,3,4,3,3,2,3,3,44,33.0,0,False,True,False
1,1,44,1,3767,1,1,1,1,5,2,2,2,2,2,1,4,2,2,44,92.0,0,True,False,False
0,0,43,0,888,5,1,5,3,4,1,4,4,4,4,4,2,4,4,0,0.0,1,False,True,False
1,0,44,1,288,5,5,5,5,4,5,4,4,4,5,4,4,4,4,0,0.0,1,True,False,False
1,0,26,1,1024,4,4,4,1,5,4,5,5,3,2,4,4,5,5,16,14.0,0,True,False,False
0,1,48,1,3185,2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,0.0,1,True,False,False
0,1,30,1,2974,4,4,4,4,4,4,4,4,3,3,4,3,5,4,74,67.0,1,True,False,False
1,1,46,1,2981,1,1,1,1,2,5,4,5,5,5,5,3,5,3,1,0.0,1,True,False,False
0,0,23,1,1428,2,2,2,2,2,2,2,2,4,3,5,3,4,2,0,7.0,0,False,True,False
0,1,39,1,2454,5,5,5,5,5,5,4,5,5,5,5,5,5,3,0,0.0,1,True,False,False
0,1,24,1,3482,5,5,5,5,4,4,4,4,3,2,5,4,4,4,0,0.0,1,True,False,False
1,1,48,0,296,2,5,4,3,4,4,4,2,2,4,2,3,2,3,0,0.0,0,False,True,False
0,1,63,0,391,3,4,3,5,5,3,4,5,3,4,5,3,5,5,0,4.0,0,False,True,False
0,1,37,1,3744,5,5,5,5,5,5,5,5,4,4,4,5,4,5,172,163.0,1,True,False,False
0,1,37,1,1558,4,1,1,1,1,3,4,4,4,3,4,1,4,3,0,8.0,0,True,False,False
0,1,57,1,1389,1,1,3,1,5,5,4,5,5,5,5,4,5,5,0,0.0,1,True,False,False
0,1,21,0,1947,2,4,2,3,1,2,1,1,4,2,3,5,4,1,0,0.0,0,False,True,False
0,1,9,1,776,2,2,2,2,2,2,4,2,1,1,3,1,3,2,16,6.0,0,False,True,False
1,1,24,1,3536,5,5,5,5,4,4,4,4,3,5,5,3,5,4,0,0.0,1,True,False,False
0,0,36,1,414,3,3,3,5,3,3,3,3,4,2,5,4,5,3,0,0.0,0,True,False,False
0,1,44,1,3165,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,1,True,False,False
1,1,49,1,1600,2,5,5,5,4,4,4,0,0,1,2,2,0,3,0,0.0,0,True,False,False
0,1,42,1,3605,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,1,True,False,False
1,1,52,0,247,4,4,0,2,5,4,4,5,5,0,5,3,5,3,0,0.0,1,False,True,False
0,1,52,1,550,2,4,4,4,2,2,2,2,3,5,3,4,3,2,0,0.0,0,False,True,False
0,1,20,0,446,4,3,4,3,1,4,1,1,3,4,4,2,4,1,0,0.0,0,False,True,False
0,1,47,1,728,1,1,1,1,1,3,2,5,5,5,5,1,5,3,0,0.0,1,True,False,False
0,1,45,1,3692,2,2,2,2,1,2,2,2,2,2,2,3,2,4,63,52.0,0,True,False,False
1,1,44,1,3979,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0.0,1,True,False,False
1,1,47,1,3546,2,2,2,2,4,2,2,2,2,2,2,2,2,2,19,21.0,0,True,False,False
1,1,57,1,177,5,5,5,5,1,1,1,5,5,5,3,4,5,5,91,128.0,1,True,False,False
1,1,34,1,760,4,4,4,4,4,4,4,3,3,3,3,3,3,3,6,0.0,1,True,False,False
1,1,26,1,2378,4,5,5,5,4,5,5,4,3,2,5,4,5,4,4,0.0,1,False,True,False
1,1,45,1,228,0,0,0,3,3,4,5,3,3,3,3,4,3,5,0,21.0,1,True,False,False
1,1,33,1,163,3,3,4,3,2,2,5,4,4,5,3,4,4,3,0,3.0,1,True,False,False
0,0,22,1,251,1,0,1,3,2,1,3,2,4,2,5,4,3,2,0,0.0,0,False,True,False
0,1,51,1,406,5,5,5,5,5,4,5,4,4,4,4,4,4,4,9,4.0,1,True,False,False
0,1,60,0,624,4,3,4,1,4,4,4,1,2,5,2,4,5,4,175,180.0,1,False,True,False
0,1,40,1,3764,1,1,1,1,4,5,4,4,4,5,4,4,4,3,16,3.0,1,True,False,False
0,1,62,1,696,3,3,5,3,2,3,2,2,2,5,2,3,2,2,24,1.0,0,False,True,False
1,1,68,0,746,3,5,3,2,5,5,5,2,2,3,2,4,2,3,27,37.0,0,False,True,False
0,1,38,1,2930,2,5,5,5,2,4,4,2,2,2,2,4,2,3,7,23.0,0,True,False,False
0,1,44,1,192,5,5,5,5,3,5,4,5,5,5,5,3,5,3,23,13.0,1,True,False,False
0,1,11,0,507,3,5,3,1,1,3,1,1,4,4,4,5,5,1,11,5.0,0,False,True,False
1,1,33,0,226,1,4,1,1,2,1,2,2,3,4,4,4,5,2,0,0.0,0,False,True,False
1,1,10,0,338,1,5,3,3,5,3,4,5,4,2,4,5,4,5,0,0.0,0,False,False,True
0,1,51,1,380,2,4,4,4,2,2,2,2,1,1,3,3,4,2,16,0.0,1,False,False,True
0,1,34,1,3144,4,4,4,4,3,5,4,5,5,5,5,5,5,1,3,0.0,1,True,False,False
0,1,69,1,3714,4,1,1,1,1,2,2,4,4,4,4,3,4,1,0,0.0,0,True,False,False
1,1,49,1,90,4,4,2,4,3,4,4,4,4,4,4,4,4,3,0,0.0,1,True,False,False
0,1,30,1,204,2,5,5,5,2,2,2,2,3,5,4,2,4,2,105,93.0,0,False,False,True
1,1,40,0,399,3,4,3,1,1,3,1,1,5,1,2,5,1,1,0,0.0,0,False,True,False
1,1,29,0,802,2,3,2,4,2,2,2,2,3,2,4,4,3,2,0,0.0,0,False,False,True
0,1,68,0,406,3,3,3,2,3,3,3,3,5,3,3,4,5,3,0,0.0,0,False,True,False
1,1,53,1,676,2,5,5,5,5,4,4,2,2,2,2,1,2,3,0,0.0,0,False,False,True
1,1,24,1,1476,4,4,4,4,5,5,5,5,2,3,4,4,5,5,0,8.0,1,True,False,False
0,1,43,1,3677,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,0.0,1,True,False,False
0,1,7,0,1034,2,4,2,2,2,4,4,5,5,2,3,4,2,4,143,121.0,0,True,False,False
1,1,65,0,1042,4,5,4,4,3,5,4,4,4,4,2,5,4,5,48,30.0,0,True,False,False
1,1,8,0,597,4,4,4,2,2,4,2,2,5,4,5,4,4,2,0,6.0,0,False,True,False
0,1,50,0,1635,1,5,1,3,4,1,4,4,3,5,5,3,4,4,0,4.0,0,False,True,False
0,1,26,0,2556,3,2,3,3,3,4,4,4,1,2,4,4,4,4,0,33.0,0,False,False,True
1,1,24,0,859,3,5,3,5,2,3,2,2,3,5,4,3,4,2,37,52.0,0,False,True,False
1,1,55,0,1236,1,4,1,3,3,3,4,5,5,1,5,5,5,5,0,9.0,0,False,True,False
1,0,21,1,192,3,3,3,4,1,3,1,1,4,2,3,1,3,1,0,0.0,0,False,True,False
1,1,57,1,649,4,4,4,4,4,1,3,4,4,4,4,5,4,3,27,17.0,1,False,True,False
0,1,22,1,936,2,5,2,2,4,4,4,4,5,1,1,4,2,4,0,7.0,1,True,False,False
1,1,49,0,484,3,4,3,3,3,5,4,4,4,3,4,5,4,3,0,0.0,0,False,True,False
1,1,31,0,2279,1,5,1,2,3,1,3,3,5,3,5,3,5,3,0,0.0,0,False,True,False
0,0,21,1,1444,5,4,4,1,5,1,1,4,4,5,4,1,3,1,1,2.0,1,False,True,False
1,0,38,1,1389,5,5,5,1,2,5,2,2,4,5,5,3,4,2,3,0.0,1,True,False,False
1,1,42,1,1846,1,2,2,2,5,2,3,1,1,1,1,2,1,4,0,0.0,0,True,False,False
0,1,55,1,1884,4,4,1,4,3,4,5,4,4,4,5,4,4,5,4,2.0,1,True,False,False
0,0,26,1,285,1,2,1,2,3,1,3,3,4,2,3,1,2,3,0,3.0,0,True,False,False
0,1,43,1,2256,1,1,1,1,5,4,4,1,1,1,1,1,1,2,19,6.0,0,True,False,False
0,1,12,0,2342,3,1,3,4,4,3,3,4,2,3,4,3,3,4,31,22.0,0,False,True,False
1,1,32,1,163,2,4,4,4,2,2,2,2,3,2,4,2,3,2,0,0.0,0,False,True,False
